rxcui,drug_name,utilization_raw,utilization_score,utilization_percentile,spend_raw,spend_score,spend_percentile,disease_burden_raw,disease_burden_score,disease_burden_percentile,population_impact_raw,population_impact_score,population_impact_percentile,risk_raw,risk_score,risk_percentile,ehi_score,ehi_rank,ehi_percentile,ehi_tier,ehi_tier_label,primary_driver,secondary_driver,limiting_factor,calibration_boost_total,calibration_utilization_boost,calibration_spend_boost,calibration_disease_burden_boost,calibration_population_impact_boost,calibration_risk_boost,calibration_notes,methodology_version,calculation_date,source_coverage_flag,source_overall_intelligence_score,source_claims_readiness_score,source_ai_readiness_score,source_semantic_richness_score,source_interoperability_score,source_clinical_semantics_score,source_explainability_score,source_relationship_density_score,source_classification_density_score,source_relationship_count,source_classification_count,source_disease_count,source_atc_hierarchy_depth,source_schedule_count
1601995,esomeprazole magnesium dihydrate,86.70914443116952,88.0,88.0,77.85336306916236,84.52,84.52,92.97276981282357,87.37,87.37,86.26045294039558,88.79,88.79,33.11765647816275,13.37,13.37,79.66,1176,88.84,2,Strategically Important,Population Impact Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,88.98,86.0,89.5,86.0,86.0,95.0,100.0,30.0,100.0,3.0,20.0,8.0,4.0,0.0
1601996,Gossypium herbaceum seed resin,26.137355303332004,34.44,34.44,27.88296614894464,34.63,34.63,17.767323775388295,25.26,25.26,25.3653563653259,32.85,32.85,61.54894713261649,73.74,73.74,36.34,3275,32.85,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1602014,Recticare Wipes,56.946974976768885,66.84,66.84,47.73705363069162,58.71,58.71,96.79545001991238,91.4,91.4,75.96413945307313,75.34,75.34,28.998278408336652,2.77,2.77,64.59,2521,67.16,3,Operationally Relevant,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,78.25,65.0,85.0,80.0,65.0,95.0,100.0,0.0,100.0,0.0,81.0,16.0,4.0,0.0
1602024,Natpara,73.927355303332,72.56,72.56,63.27763998407009,67.89,67.89,82.13370503119607,78.58,78.58,71.95329131819992,69.72,69.72,31.89932878667198,11.55,11.55,66.07,2389,69.48,3,Operationally Relevant,Disease Burden Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,78.39,75.0,79.5,71.5,76.75,85.5,93.0,10.0,80.75,1.0,13.0,2.0,4.0,0.0
1602110,Glyxambi,81.28485530333201,82.07,82.07,68.29960918624718,76.36,76.36,98.43266294968804,94.43,94.43,82.095855303332,84.18,84.18,31.195376178149477,8.82,8.82,76.11,1518,83.28,2,Strategically Important,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,85.82,82.0,86.5,82.0,82.0,100.0,100.0,10.0,100.0,1.0,30.0,4.0,4.0,0.0
1602283,saccharin calcium anhydrous,24.134474976768885,27.35,27.35,23.375876144962163,27.34,27.34,18.817323775388292,59.82,59.82,30.883112637727336,45.48,45.48,59.32610264834727,39.25,39.25,37.75,3274,39.85,4,Limited Enterprise Impact,Disease Burden Intelligence,Population Impact Intelligence,Spend Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,20.0,32.0,9.5,11.75,31.5,3.5,17.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0
1602284,zinc phosphate tetrahydrate,23.586974976768886,27.23,27.23,23.156876144962162,27.2,27.2,18.442323775388292,58.85,58.85,28.978545599362807,41.13,41.13,60.442569129165,65.38,65.38,39.45,3267,41.22,3,Operationally Relevant,Risk Intelligence,Disease Burden Intelligence,Spend Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,17.81,32.0,5.75,7.38,31.5,2.25,14.5,0.0,9.25,0.0,2.0,0.0,0.0,0.0
1602285,zinc phosphate,41.32828819859286,54.52,54.52,44.99509597769813,54.55,54.55,18.442323775388292,58.85,58.85,40.45867204301075,54.95,54.95,64.02307739280499,89.93,89.93,59.0,2955,58.19,3,Operationally Relevant,Risk Intelligence,Disease Burden Intelligence,Utilization Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,27.26,51.0,8.75,11.38,50.5,2.25,16.5,20.0,9.25,2.0,2.0,0.0,0.0,0.0
1602556,"1,4-naphthoquinone",37.199855303332,51.29,51.29,38.246277578653924,49.37,49.37,18.292323775388294,54.41,54.41,34.91579908403027,50.52,50.52,62.75651277711403,82.32,82.32,54.42,3184,51.8,3,Operationally Relevant,Risk Intelligence,Disease Burden Intelligence,Spend Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,24.48,48.0,6.25,7.88,47.75,1.75,14.5,10.0,6.5,1.0,1.0,0.0,0.0,0.0
1602557,Fatal-Plus,54.57447497676888,63.08,63.08,45.002032125315274,54.65,54.65,79.09735165272801,76.53,76.53,70.19838099030929,68.33,68.33,33.518191623523165,14.1,14.1,59.55,2919,58.79,3,Operationally Relevant,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,74.76,62.0,82.0,75.5,62.75,81.5,95.0,0.0,91.75,0.0,17.0,6.0,4.0,1.0
1602583,Namzaric,81.28485530333201,82.07,82.07,68.12786486127706,75.09,75.09,97.22796362670914,92.07,92.07,81.58062232842161,82.89,82.89,31.023631853179346,7.91,7.91,75.03,1620,81.7,2,Strategically Important,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,85.82,82.0,86.5,82.0,82.0,100.0,100.0,10.0,100.0,1.0,25.0,3.0,4.0,0.0
1603296,lenvatinib,96.85820987654321,94.03,94.03,100.86513447497678,94.17,94.17,84.77174764370106,80.81,80.81,93.32404473649275,94.3,94.3,38.74271621531926,22.86,22.86,84.34,739,93.75,2,Strategically Important,Population Impact Intelligence,Spend Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,97.26,97.0,97.0,95.5,97.75,90.5,100.0,100.0,91.75,12.0,17.0,2.0,4.0,0.0
1603297,barium oxalate,26.137355303332004,34.44,34.44,27.88296614894464,34.63,34.63,17.767323775388295,25.26,25.26,25.3653563653259,32.85,32.85,61.54894713261649,73.74,73.74,36.34,3275,32.85,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1603349,panobinostat lactate,83.05747278640648,85.88,85.88,80.64031620868181,85.81,85.81,77.49438802601885,75.78,75.78,84.04174147086154,87.37,87.37,36.852884806849865,18.55,18.55,77.33,1400,85.74,2,Strategically Important,Population Impact Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,84.69,83.0,85.5,79.5,84.75,81.5,93.0,50.0,80.75,5.0,13.0,1.0,4.0,0.0
1603350,panobinostat,95.08224346210008,92.58,92.58,99.53069706624186,93.17,93.17,84.69195207752556,80.76,80.76,91.98314854639585,93.24,93.24,38.82437441922209,23.23,23.23,83.53,812,93.08,2,Strategically Important,Population Impact Intelligence,Spend Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,94.52,94.0,94.0,91.0,95.5,89.0,100.0,100.0,83.5,16.0,14.0,1.0,4.0,0.0
1603356,Farydak,74.617355303332,73.04,73.04,63.910114828089746,68.94,68.94,84.69195207752556,80.76,80.76,74.59487222885969,73.61,73.61,33.27288181999203,13.64,13.64,67.7,2278,70.77,3,Operationally Relevant,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,79.15,76.0,80.5,73.0,77.5,89.0,92.0,10.0,83.5,1.0,14.0,1.0,4.0,0.0
1603378,Salinocaine,56.946974976768885,66.84,66.84,47.69664808177353,58.48,58.48,100.47882649674763,97.76,97.76,75.07198161423071,74.15,74.15,28.572402263374485,1.87,1.87,65.53,2436,68.52,3,Operationally Relevant,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,78.25,65.0,85.0,80.0,65.0,100.0,100.0,0.0,100.0,0.0,61.0,19.0,4.0,0.0
1603462,Eyes Alive Lubricating,49.531974976768886,60.32,60.32,40.84850617283951,51.28,51.28,62.31778176025489,69.73,69.73,63.279340700915974,65.2,65.2,34.858652761184125,15.91,15.91,56.23,3114,54.28,3,Operationally Relevant,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,66.59,56.0,76.0,66.5,58.25,66.5,77.0,0.0,75.25,0.0,11.0,1.0,4.0,0.0
1603472,artemisia pallens whole extract,29.500788198592858,43.59,43.59,33.80511549183592,43.85,43.85,17.767323775388295,25.26,25.26,29.693222155847604,43.34,43.34,62.94484269215452,85.61,85.61,44.15,3253,43.56,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,16.95,34.0,3.0,4.0,34.0,0.0,12.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0
1603474,ethyl acetoacetate,37.199855303332,51.29,51.29,38.246277578653924,49.37,49.37,18.292323775388294,54.41,54.41,34.91579908403027,50.52,50.52,62.75651277711403,82.32,82.32,54.42,3184,51.8,3,Operationally Relevant,Risk Intelligence,Disease Burden Intelligence,Spend Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,24.48,48.0,6.25,7.88,47.75,1.75,14.5,10.0,6.5,1.0,1.0,0.0,0.0,0.0
1603476,isobutyl acetate,37.199855303332,51.29,51.29,38.246277578653924,49.37,49.37,18.292323775388294,54.41,54.41,34.91579908403027,50.52,50.52,62.75651277711403,82.32,82.32,54.42,3184,51.8,3,Operationally Relevant,Risk Intelligence,Disease Burden Intelligence,Spend Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,24.48,48.0,6.25,7.88,47.75,1.75,14.5,10.0,6.5,1.0,1.0,0.0,0.0,0.0
1603478,jasminum sambac whole extract,29.500788198592858,43.59,43.59,33.80511549183592,43.85,43.85,17.767323775388295,25.26,25.26,29.693222155847604,43.34,43.34,62.94484269215452,85.61,85.61,44.15,3253,43.56,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,16.95,34.0,3.0,4.0,34.0,0.0,12.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0
1603481,opopanax chironium whole extract,26.137355303332004,34.44,34.44,27.88296614894464,34.63,34.63,17.767323775388295,25.26,25.26,25.3653563653259,32.85,32.85,61.54894713261649,73.74,73.74,36.34,3275,32.85,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1603512,Dermafix Lanolin,11.759474976768884,12.95,12.95,11.96689565909996,12.95,12.95,17.767323775388295,25.26,25.26,18.213095712199657,12.95,12.95,59.36433442851454,52.25,52.25,19.34,3276,12.95,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603521,"3,3'-diindolylmethane",48.235978361874416,59.82,59.82,59.17996216646755,65.6,65.6,18.292323775388294,54.41,54.41,44.984045201115094,58.49,58.49,66.11971468870306,96.38,96.38,63.64,2602,65.58,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,33.1,58.0,13.75,17.88,57.75,1.75,19.5,60.0,6.5,6.0,1.0,0.0,0.0,0.0
1603522,glabridin,37.964855303332,52.65,52.65,39.072946634806854,50.78,50.78,18.442323775388292,58.85,58.85,36.130806252489045,52.37,52.37,62.62718183326695,80.97,80.97,56.21,3116,54.07,3,Operationally Relevant,Risk Intelligence,Disease Burden Intelligence,Spend Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,25.54,49.0,7.25,9.38,48.5,2.25,15.5,10.0,9.25,1.0,2.0,0.0,0.0,0.0
1603523,PEG-60 lanolin,26.137355303332004,34.44,34.44,27.88296614894464,34.63,34.63,17.767323775388295,25.26,25.26,25.3653563653259,32.85,32.85,61.54894713261649,73.74,73.74,36.34,3275,32.85,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1603524,Scotch spearmint oil,26.137355303332004,34.44,34.44,27.88296614894464,34.63,34.63,17.767323775388295,25.26,25.26,25.3653563653259,32.85,32.85,61.54894713261649,73.74,73.74,36.34,3275,32.85,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1603794,ceramide eos,35.41497278640648,49.33,49.33,45.304642373556355,55.13,55.13,17.767323775388295,25.26,25.26,34.32009133147485,49.03,49.03,64.52089555953803,92.46,92.46,50.23,3225,49.19,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,22.12,40.0,7.5,10.0,40.0,0.0,15.0,50.0,0.0,5.0,0.0,0.0,0.0,0.0
1603833,avibactam sodium,59.16347836187441,68.89,68.89,66.40201420416834,71.91,71.91,79.14950219036241,76.54,76.54,61.115845148015396,64.45,64.45,46.1970886433028,32.33,32.33,66.85,2336,70.09,3,Operationally Relevant,Disease Burden Intelligence,Spend Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,60.81,66.0,53.0,58.0,63.75,75.5,66.0,60.0,39.75,6.0,9.0,6.0,0.0,0.0
1603834,avibactam,93.28794072746582,91.32,91.32,93.67598075136068,89.88,89.88,91.54847338377805,86.15,86.15,89.41781249170317,91.28,91.28,36.461888523828485,18.07,18.07,82.6,898,92.27,2,Strategically Important,Utilization Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,94.11,93.0,94.0,91.5,93.75,93.5,100.0,80.0,91.75,8.0,17.0,6.0,4.0,0.0
1603841,Avycaz,81.28485530333201,82.07,82.07,68.39742878003452,77.1,77.1,99.52925461303597,96.11,96.11,82.88380499137129,85.78,85.78,31.540441225275455,10.59,10.59,77.04,1428,85.22,2,Strategically Important,Disease Burden Intelligence,Population Impact Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,85.82,82.0,86.5,82.0,82.0,100.0,100.0,10.0,100.0,1.0,35.0,20.0,4.0,0.0
1603849,Corylus americana nut oil,64.46552104075401,70.32,70.32,79.71473290853577,85.5,85.5,50.419245320589404,66.97,66.97,63.78010507102084,65.38,65.38,55.850562757201644,38.71,38.71,69.54,2123,73.56,3,Operationally Relevant,Spend Intelligence,Utilization Intelligence,Risk Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,61.76,73.0,54.25,60.12,71.0,50.75,48.5,100.0,33.25,14.0,8.0,0.0,0.0,0.0
1603850,Dictamnus dasycarpus root bark extract,26.137355303332004,34.44,34.44,27.88296614894464,34.63,34.63,17.767323775388295,25.26,25.26,25.3653563653259,32.85,32.85,61.54894713261649,73.74,73.74,36.34,3275,32.85,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1603851,melamine,37.199855303332,51.29,51.29,38.246277578653924,49.37,49.37,18.292323775388294,54.41,54.41,34.91579908403027,50.52,50.52,62.75651277711403,82.32,82.32,54.42,3184,51.8,3,Operationally Relevant,Risk Intelligence,Disease Burden Intelligence,Spend Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,24.48,48.0,6.25,7.88,47.75,1.75,14.5,10.0,6.5,1.0,1.0,0.0,0.0,0.0
1603852,laurocapram,49.95117449887163,60.6,60.6,62.627006371963354,66.74,66.74,18.292323775388294,54.41,54.41,46.010937475109515,58.9,58.9,66.4838997743263,97.05,97.05,64.29,2547,66.76,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,34.83,60.0,15.25,19.88,59.75,1.75,20.5,70.0,6.5,7.0,1.0,0.0,0.0,0.0
1603853,Cistanche deserticola stem extract,26.137355303332004,34.44,34.44,27.88296614894464,34.63,34.63,17.767323775388295,25.26,25.26,25.3653563653259,32.85,32.85,61.54894713261649,73.74,73.74,36.34,3275,32.85,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1603854,butyl maleurate,26.137355303332004,34.44,34.44,27.88296614894464,34.63,34.63,17.767323775388295,25.26,25.26,25.3653563653259,32.85,32.85,61.54894713261649,73.74,73.74,36.34,3275,32.85,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1603855,butyloctyl oleate,26.137355303332004,34.44,34.44,27.88296614894464,34.63,34.63,17.767323775388295,25.26,25.26,25.3653563653259,32.85,32.85,61.54894713261649,73.74,73.74,36.34,3275,32.85,4,Limited Enterprise Impact,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,0.0,0.0,0.0,0.0,0.0,0.0,No calibration boost applied,EHI_REAL_PLATFORM_INPUTS_CALIBRATED_V1,2026-06-05 00:05:47,Platform-Derived Proxy + Calibration,15.23,32.0,1.5,2.0,32.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
