rxcui,drug_name,ehi_v6_score,ehi_v6_rank,ehi_v6_percentile,ehi_v6_tier_label,utilization_score,spend_score,population_impact_score,disease_burden_score,risk_score,ehi_score,ehi_rank,ehi_percentile,ehi_tier_label,ehi_v6_framework_version,ehi_v6_weighting_method,ehi_v6_validation_score,ehi_v6_validation_status,ehi_v6_dashboard_language
220000,Special C,17.9649,22329,25.896917,Foundational,12.95,12.95,12.95,25.26,52.25,19.34,3276,12.95,Limited Enterprise Impact,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
219975,Solfoton,17.9649,22329,25.896917,Foundational,12.95,12.95,12.95,25.26,52.25,19.34,3276,12.95,Limited Enterprise Impact,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
219976,Solu-Phyllin GG,17.9649,22329,25.896917,Foundational,12.95,12.95,12.95,25.26,52.25,19.34,3276,12.95,Limited Enterprise Impact,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
219979,Soma Compound,17.9649,22329,25.896917,Foundational,12.95,12.95,12.95,25.26,52.25,19.34,3276,12.95,Limited Enterprise Impact,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
219980,Soma Compound with Codeine,17.9649,22329,25.896917,Foundational,12.95,12.95,12.95,25.26,52.25,19.34,3276,12.95,Limited Enterprise Impact,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
219982,Somnicaps,17.9649,22329,25.896917,Foundational,12.95,12.95,12.95,25.26,52.25,19.34,3276,12.95,Limited Enterprise Impact,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
219985,Sorbutuss,17.9649,22329,25.896917,Foundational,12.95,12.95,12.95,25.26,52.25,19.34,3276,12.95,Limited Enterprise Impact,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
219989,Spacol,17.9649,22329,25.896917,Foundational,12.95,12.95,12.95,25.26,52.25,19.34,3276,12.95,Limited Enterprise Impact,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
2467550,fluorbenside,17.9649,22329,25.896917,Foundational,12.95,12.95,12.95,25.26,52.25,19.34,3276,12.95,Limited Enterprise Impact,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
2467551,disintegrin and metalloproteinase domain-containing protein 11,17.9649,22329,25.896917,Foundational,12.95,12.95,12.95,25.26,52.25,19.34,3276,12.95,Limited Enterprise Impact,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
219960,Slo-Phyllin GG,17.9649,22329,25.896917,Foundational,12.95,12.95,12.95,25.26,52.25,19.34,3276,12.95,Limited Enterprise Impact,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
219961,Sloprin,17.9649,22329,25.896917,Foundational,12.95,12.95,12.95,25.26,52.25,19.34,3276,12.95,Limited Enterprise Impact,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
219962,Slow Fe with Folic Acid,17.9649,22329,25.896917,Foundational,12.95,12.95,12.95,25.26,52.25,19.34,3276,12.95,Limited Enterprise Impact,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
219963,Slow-Mag,17.9649,22329,25.896917,Foundational,12.95,12.95,12.95,25.26,52.25,19.34,3276,12.95,Limited Enterprise Impact,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
219964,Sochlor,17.9649,22329,25.896917,Foundational,12.95,12.95,12.95,25.26,52.25,19.34,3276,12.95,Limited Enterprise Impact,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
219969,Sodium Sulamyd,17.9649,22329,25.896917,Foundational,12.95,12.95,12.95,25.26,52.25,19.34,3276,12.95,Limited Enterprise Impact,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
219972,Solaquin Forte,17.9649,22329,25.896917,Foundational,12.95,12.95,12.95,25.26,52.25,19.34,3276,12.95,Limited Enterprise Impact,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
219908,Simaal Gel,17.9649,22329,25.896917,Foundational,12.95,12.95,12.95,25.26,52.25,19.34,3276,12.95,Limited Enterprise Impact,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
219911,Simron,17.9649,22329,25.896917,Foundational,12.95,12.95,12.95,25.26,52.25,19.34,3276,12.95,Limited Enterprise Impact,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
219917,Sinarest Nasal,17.9649,22329,25.896917,Foundational,12.95,12.95,12.95,25.26,52.25,19.34,3276,12.95,Limited Enterprise Impact,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
219931,Sinumist,17.9649,22329,25.896917,Foundational,12.95,12.95,12.95,25.26,52.25,19.34,3276,12.95,Limited Enterprise Impact,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
219878,Ser-Ap-Es,17.9649,22329,25.896917,Foundational,12.95,12.95,12.95,25.26,52.25,19.34,3276,12.95,Limited Enterprise Impact,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
219879,Serathide,17.9649,22329,25.896917,Foundational,12.95,12.95,12.95,25.26,52.25,19.34,3276,12.95,Limited Enterprise Impact,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
219881,Serpazide,17.9649,22329,25.896917,Foundational,12.95,12.95,12.95,25.26,52.25,19.34,3276,12.95,Limited Enterprise Impact,EHI_V6_PRODUCTION_MASTER_V1,Hybrid ML-informed transparent weighting,92.53,Validated,"Calculated using a statistically calibrated healthcare importance framework incorporating utilization, spend, population impact, disease burden, and risk. Tier assignments are percentile-calibrated and validated using ML weight discovery, sensitivity testing, benchmark analysis, and validation scoring."
